,timestamp,pressure
303,2016-09-26 23:00:00,155.0
304,2016-09-27 02:00:00,148.6999969
305,2016-09-27 03:00:00,168.8000031
306,2016-09-27 06:00:00,149.3000031
307,2016-09-27 08:00:00,167.1000061
308,2016-09-27 11:00:00,145.8999939
309,2016-09-27 13:00:00,153.3000031
310,2016-09-27 16:00:00,152.8000031
311,2016-09-27 17:00:00,168.1999969
312,2016-09-27 20:00:00,149.8999939
313,2016-09-28 08:00:00,152.1999969
314,2016-09-28 11:00:00,147.0
315,2016-09-28 15:00:00,152.1999969
316,2016-09-28 16:00:00,175.1000061
317,2016-09-28 19:00:00,150.5
318,2016-09-28 23:00:00,148.6999969
319,2016-09-29 02:00:00,149.3000031
320,2016-09-29 06:00:00,148.6999969
321,2016-09-29 09:00:00,153.8999939
322,2016-09-29 11:00:00,151.0
323,2016-09-29 12:00:00,154.5
324,2016-09-29 13:00:00,155.6000061
325,2016-09-29 16:00:00,152.1999969
326,2016-09-29 20:00:00,149.8999939
327,2016-09-29 23:00:00,148.6999969
328,2016-09-30 02:00:00,148.1999969
329,2016-09-30 05:00:00,148.1999969
330,2016-09-30 07:00:00,171.6000061
331,2016-09-30 08:00:00,154.5
332,2016-09-30 11:00:00,148.6999969
333,2016-09-30 13:00:00,165.3000031
334,2016-09-30 16:00:00,151.6000061
335,2016-09-30 17:00:00,172.1999969
336,2016-09-30 20:00:00,149.3000031
337,2016-10-01 00:00:00,148.1999969
338,2016-10-01 03:00:00,147.6000061
339,2016-10-01 07:00:00,147.6000061
340,2016-10-01 08:00:00,165.8999939
341,2016-10-01 12:00:00,143.6000061
342,2016-10-01 15:00:00,149.8999939
343,2016-10-01 17:00:00,172.1999969
344,2016-10-01 20:00:00,148.6999969
345,2016-10-01 21:00:00,168.8000031
346,2016-10-02 00:00:00,148.6999969
347,2016-10-02 04:00:00,147.6000061
348,2016-10-02 06:00:00,166.5
349,2016-10-02 09:00:00,149.8999939
350,2016-10-02 11:00:00,159.6000061
351,2016-10-02 14:00:00,145.3000031
352,2016-10-02 15:00:00,169.3999939
